order_id,order_date,ship_mode,segment,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,customer_id
250,2023-08-18,Second Class,Consumer,Furniture,Chairs,FUR-CH-10002965,300.0,320.0,2,5,3471
251,2023-09-19,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10004569,10.0,10.0,1,3,2050
252,2022-05-28,Standard Class,Consumer,Technology,Accessories,TEC-AC-10003832,3050.0,3350.0,13,4,688
253,2022-04-03,First Class,Consumer,Office Supplies,Storage,OFF-ST-10001228,70.0,80.0,6,5,3543
254,2022-04-18,First Class,Consumer,Office Supplies,Envelopes,OFF-EN-10003296,330.0,360.0,4,4,2465
255,2022-12-25,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10002505,10.0,10.0,9,2,2049
256,2022-11-26,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10004804,70.0,80.0,2,2,3843
257,2022-04-25,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10001590,40.0,50.0,5,2,4722
258,2023-04-08,Standard Class,Corporate,Technology,Phones,TEC-PH-10001580,590.0,650.0,6,4,799
259,2022-02-10,Second Class,Consumer,Technology,Accessories,TEC-AC-10000290,20.0,20.0,3,5,555
260,2022-10-20,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10002790,180.0,220.0,3,4,5056
261,2022-06-11,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10003460,20.0,20.0,5,5,2281
262,2023-08-29,Standard Class,Corporate,Office Supplies,Appliances,OFF-AP-10002203,,,2,2,294
263,2022-12-26,Second Class,Corporate,Technology,Machines,TEC-MA-10000822,2690.0,3060.0,3,3,2244
264,2022-06-14,Second Class,Corporate,Technology,Machines,TEC-MA-10003353,2170.0,2520.0,7,3,750
265,2023-06-20,Standard Class,Consumer,Technology,Phones,TEC-PH-10001433,300.0,330.0,4,3,158
266,2022-11-17,Standard Class,Consumer,Technology,Accessories,TEC-AC-10004469,70.0,80.0,2,4,1282
267,2023-10-25,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10003602,10.0,10.0,3,5,962
268,2022-05-19,Standard Class,Consumer,Office Supplies,Fasteners,OFF-FA-10003472,10.0,10.0,6,2,1159
269,2022-08-10,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10004180,30.0,40.0,1,3,761
270,2023-12-17,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10004386,50.0,60.0,3,3,5086
271,2022-01-24,Second Class,Corporate,Office Supplies,Storage,OFF-ST-10003208,590.0,730.0,4,2,1040
272,2022-09-16,First Class,Consumer,Technology,Accessories,TEC-AC-10003628,200.0,210.0,7,5,3127
273,2022-11-29,First Class,Consumer,Furniture,Furnishings,FUR-FU-10003274,10.0,10.0,3,4,2274
274,2022-10-31,First Class,Consumer,Office Supplies,Binders,OFF-BI-10002557,10.0,10.0,3,4,3262
275,2023-02-05,First Class,Corporate,Office Supplies,Paper,OFF-PA-10002615,10.0,10.0,2,3,5022
276,2023-04-04,First Class,Corporate,Office Supplies,Art,OFF-AR-10001427,10.0,10.0,1,2,4913
277,2023-10-20,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10000673,10.0,10.0,2,4,1245
278,2022-05-21,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10004470,20.0,20.0,4,2,742
279,2022-03-10,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10000876,50.0,60.0,6,2,1650
280,2022-05-17,Standard Class,Corporate,Office Supplies,Labels,OFF-LA-10002043,20.0,20.0,3,5,3022
281,2022-10-06,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10004967,10.0,10.0,5,3,3617
282,2023-05-06,Second Class,Consumer,Technology,Phones,TEC-PH-10001760,1050.0,1110.0,7,3,838
283,2023-10-05,Standard Class,Consumer,Furniture,Tables,FUR-TA-10002903,950.0,1040.0,5,5,1635
284,2022-07-28,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10000474,130.0,140.0,5,5,1467
285,2022-12-11,Standard Class,Consumer,Technology,Accessories,TEC-AC-10001956,210.0,240.0,5,5,624
286,2022-08-01,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10004100,30.0,30.0,6,5,4993
287,2022-01-20,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10000778,230.0,250.0,7,3,3104
288,2023-06-05,Second Class,Corporate,Office Supplies,Appliances,OFF-AP-10002684,150.0,190.0,2,2,2745
289,2023-04-01,Second Class,Corporate,Office Supplies,Supplies,OFF-SU-10000646,810.0,960.0,5,5,4327
290,2022-01-23,Second Class,Home Office,Office Supplies,Fasteners,OFF-FA-10002983,20.0,20.0,7,5,2325
291,2023-10-12,Second Class,Home Office,Office Supplies,Labels,OFF-LA-10004689,20.0,20.0,8,3,2879
292,2023-06-22,Second Class,Home Office,Technology,Accessories,TEC-AC-10002001,220.0,260.0,2,2,4609
293,2023-07-12,Second Class,Home Office,Furniture,Bookcases,FUR-BO-10004709,80.0,90.0,3,4,4053
294,2023-06-20,First Class,Corporate,Furniture,Furnishings,FUR-FU-10004091,280.0,300.0,8,5,578
295,2023-05-30,First Class,Corporate,Furniture,Chairs,FUR-CH-10001891,190.0,230.0,3,2,2618
296,2023-08-05,First Class,Corporate,Furniture,Furnishings,FUR-FU-10002918,180.0,220.0,3,2,3589
297,2023-11-17,First Class,Corporate,Office Supplies,Binders,OFF-BI-10004593,70.0,80.0,5,5,4552
298,2023-08-04,First Class,Corporate,Office Supplies,Fasteners,OFF-FA-10004854,30.0,30.0,3,3,2503
299,2022-09-25,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10002105,20.0,30.0,5,2,1474
300,2022-09-24,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10002756,930.0,1080.0,8,2,2288
301,2022-03-12,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10004243,50.0,60.0,3,5,1673
302,2022-10-31,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10001861,70.0,80.0,4,4,3724
303,2022-06-29,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10002706,10.0,10.0,1,4,1510
304,2023-09-12,Standard Class,Consumer,Furniture,Tables,FUR-TA-10002533,180.0,220.0,3,4,2225
305,2022-01-08,Second Class,Corporate,Furniture,Furnishings,FUR-FU-10002671,20.0,30.0,2,2,1585
306,2023-09-01,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10003651,10.0,10.0,3,4,658
307,2023-10-12,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10001072,50.0,50.0,3,5,3695
308,2023-08-15,Standard Class,Home Office,Office Supplies,Art,OFF-AR-10002135,250.0,290.0,6,4,915
309,2022-05-05,First Class,Consumer,Office Supplies,Art,OFF-AR-10002804,10.0,10.0,1,3,2420
310,2023-08-06,Second Class,Corporate,Furniture,Furnishings,FUR-FU-10001918,20.0,20.0,4,5,2115
311,2022-09-08,Second Class,Corporate,Furniture,Chairs,FUR-CH-10004086,400.0,470.0,2,4,2713
312,2022-05-30,Second Class,Corporate,Furniture,Furnishings,FUR-FU-10001756,20.0,20.0,1,4,273
313,2023-01-13,Second Class,Corporate,Office Supplies,Labels,OFF-LA-10000634,10.0,10.0,3,3,1675
314,2023-09-15,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10001588,80.0,90.0,3,2,4183
315,2022-05-12,Standard Class,Corporate,Technology,Phones,TEC-PH-10002398,160.0,180.0,2,5,1203
316,2022-03-10,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10001937,20.0,20.0,3,5,1285
317,2023-06-16,First Class,Corporate,Office Supplies,Art,OFF-AR-10003373,90.0,100.0,4,2,2987
318,2022-03-13,Standard Class,Home Office,Furniture,Chairs,FUR-CH-10002602,120.0,140.0,1,2,2725
319,2022-01-28,Standard Class,Home Office,Technology,Machines,TEC-MA-10002927,3670.0,3990.0,2,2,2334
320,2023-12-09,Standard Class,Home Office,Technology,Phones,TEC-PH-10004093,230.0,280.0,6,3,389
321,2023-07-12,Standard Class,Home Office,Technology,Accessories,TEC-AC-10000892,300.0,360.0,4,3,1083
322,2022-05-28,Standard Class,Home Office,Office Supplies,Storage,OFF-ST-10002974,40.0,40.0,1,2,2226
323,2023-01-02,Standard Class,Corporate,Office Supplies,Fasteners,OFF-FA-10000624,10.0,10.0,2,5,1923
324,2022-07-14,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10004593,220.0,250.0,6,5,4209
325,2023-12-09,Standard Class,Corporate,Technology,Accessories,TEC-AC-10001908,80.0,100.0,1,3,3476
326,2022-12-07,Second Class,Corporate,Furniture,Furnishings,FUR-FU-10001967,20.0,20.0,1,4,3029
327,2023-06-11,First Class,Consumer,Technology,Phones,TEC-PH-10003645,270.0,290.0,3,3,2315
328,2023-10-01,First Class,Consumer,Office Supplies,Storage,OFF-ST-10000675,40.0,50.0,2,5,650
329,2023-04-07,First Class,Consumer,Furniture,Chairs,FUR-CH-10003312,740.0,790.0,4,3,3363
330,2023-10-03,First Class,Consumer,Office Supplies,Labels,OFF-LA-10001074,90.0,100.0,10,2,107
331,2022-03-30,First Class,Consumer,Office Supplies,Binders,OFF-BI-10001524,30.0,40.0,6,3,4279
332,2022-04-11,Second Class,Consumer,Technology,Phones,TEC-PH-10004614,70.0,80.0,2,3,4976
333,2022-03-21,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10001153,20.0,20.0,2,2,4650
334,2022-05-04,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10001982,10.0,10.0,3,3,4405
335,2023-07-08,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10001922,40.0,50.0,1,3,595
336,2022-08-30,Second Class,Consumer,Technology,Copiers,TEC-CO-10001449,770.0,960.0,2,2,4143
337,2022-09-07,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10004140,10.0,10.0,4,2,1634
338,2023-06-07,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10003314,10.0,10.0,2,5,5091
339,2023-08-02,Standard Class,Corporate,Furniture,Tables,FUR-TA-10004575,570.0,700.0,3,4,3835
340,2022-07-09,Second Class,Consumer,Office Supplies,Fasteners,OFF-FA-10000490,,,4,2,4240
341,2023-11-10,Second Class,Corporate,Office Supplies,Art,OFF-AR-10000122,20.0,20.0,4,2,843
342,2022-01-12,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10003656,450.0,510.0,10,4,898
343,2022-07-01,Second Class,Corporate,Office Supplies,Fasteners,OFF-FA-10002780,20.0,30.0,13,4,999
344,2023-07-13,Second Class,Corporate,Technology,Phones,TEC-PH-10000702,60.0,70.0,12,4,4635
345,2023-04-21,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10000107,80.0,90.0,4,3,1077
346,2022-09-18,Standard Class,Consumer,Technology,Phones,TEC-PH-10002293,50.0,50.0,3,2,2592
347,2022-05-09,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10004027,10.0,10.0,3,4,1639
348,2022-05-07,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10000249,20.0,20.0,2,5,4219
349,2023-10-25,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10001374,10.0,10.0,2,2,3708
350,2023-02-01,First Class,Home Office,Technology,Accessories,TEC-AC-10000290,10.0,10.0,1,5,524
351,2023-02-04,First Class,Home Office,Office Supplies,Paper,OFF-PA-10001970,20.0,20.0,2,5,2020
352,2022-02-14,First Class,Home Office,Office Supplies,Binders,OFF-BI-10002160,10.0,10.0,1,3,4385
353,2023-09-08,First Class,Home Office,Office Supplies,Paper,OFF-PA-10001970,50.0,50.0,4,3,4127
354,2023-10-29,First Class,Home Office,Office Supplies,Binders,OFF-BI-10004995,4140.0,4360.0,4,4,589
355,2022-02-20,Standard Class,Consumer,Furniture,Bookcases,FUR-BO-10002268,350.0,390.0,6,5,814
356,2023-07-30,Standard Class,Consumer,Office Supplies,Envelopes,OFF-EN-10001137,10.0,10.0,2,5,2929
357,2023-05-01,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10002399,20.0,20.0,4,3,1885
358,2023-01-26,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10002713,30.0,30.0,5,2,2289
359,2023-11-05,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10002666,30.0,40.0,5,4,285
360,2022-08-22,First Class,Corporate,Office Supplies,Appliances,OFF-AP-10001124,600.0,650.0,8,3,5008
361,2022-12-07,First Class,Corporate,Office Supplies,Labels,OFF-LA-10001158,20.0,20.0,2,4,1547
362,2022-10-31,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10001158,20.0,20.0,2,2,1633
363,2023-01-25,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10000785,460.0,490.0,3,4,2431
364,2023-09-20,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10003732,10.0,10.0,2,2,962
365,2022-10-14,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10000023,40.0,50.0,8,4,84
366,2022-08-15,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10001713,200.0,210.0,4,5,2073
367,2023-05-31,Same Day,Corporate,Office Supplies,Binders,OFF-BI-10002412,20.0,20.0,4,3,1432
368,2022-07-15,Same Day,Corporate,Office Supplies,Supplies,OFF-SU-10001225,10.0,10.0,2,3,2514
369,2023-01-30,Same Day,Corporate,Office Supplies,Storage,OFF-ST-10002406,90.0,100.0,7,3,854
370,2022-10-29,Same Day,Corporate,Furniture,Bookcases,FUR-BO-10002545,900.0,1040.0,4,5,2305
371,2022-09-23,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10002036,30.0,30.0,5,5,2314
372,2022-04-28,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10002205,40.0,50.0,3,3,3371
373,2022-09-27,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001982,10.0,10.0,5,3,4573
374,2022-03-02,Standard Class,Consumer,Technology,Accessories,TEC-AC-10003911,870.0,1020.0,8,2,4264
375,2022-11-17,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10000658,10.0,10.0,1,2,2848
376,2023-05-16,Standard Class,Consumer,Technology,Accessories,TEC-AC-10002076,410.0,480.0,10,4,4356
377,2022-11-05,First Class,Corporate,Office Supplies,Paper,OFF-PA-10003039,80.0,100.0,4,3,225
378,2023-02-25,Standard Class,Corporate,Furniture,Tables,FUR-TA-10004915,1300.0,1490.0,7,2,2243
379,2023-05-17,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10000696,10.0,10.0,3,5,1793
380,2023-12-19,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10003327,20.0,20.0,3,3,2026
381,2023-09-05,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000309,10.0,10.0,4,3,1320
382,2023-05-20,First Class,Corporate,Office Supplies,Paper,OFF-PA-10004734,40.0,50.0,7,5,2028
383,2023-04-22,First Class,Corporate,Office Supplies,Binders,OFF-BI-10002225,50.0,50.0,3,5,4115
384,2023-03-21,Second Class,Corporate,Technology,Accessories,TEC-AC-10004708,40.0,40.0,2,2,1380
385,2023-02-08,Standard Class,Consumer,Furniture,Tables,FUR-TA-10000617,330.0,380.0,3,4,1721
386,2023-01-27,Standard Class,Consumer,Technology,Accessories,TEC-AC-10002335,70.0,80.0,3,3,3326
387,2023-10-07,Standard Class,Corporate,Technology,Machines,TEC-MA-10001681,400.0,480.0,4,2,852
388,2023-03-04,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10001935,15.0,15.0,1,5,984
389,2023-08-26,First Class,Consumer,Office Supplies,Art,OFF-AR-10004757,10.0,10.0,1,2,519
390,2023-03-25,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000050,20.0,20.0,4,2,4411
391,2023-03-14,Standard Class,Consumer,Technology,Accessories,TEC-AC-10001998,40.0,40.0,2,5,4158
392,2022-05-27,Second Class,Consumer,Technology,Phones,TEC-PH-10003012,230.0,250.0,2,4,4597
393,2022-12-19,Second Class,Consumer,Technology,Copiers,TEC-CO-10002313,1600.0,1800.0,3,2,2104
394,2022-11-03,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10003982,10.0,10.0,3,2,2186
395,2022-06-26,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10004492,60.0,80.0,3,3,4243
396,2022-08-23,Second Class,Corporate,Office Supplies,Storage,OFF-ST-10000798,40.0,50.0,2,3,5010
397,2023-09-23,Second Class,Corporate,Office Supplies,Paper,OFF-PA-10002552,10.0,10.0,2,2,445
398,2022-02-02,Standard Class,Home Office,Office Supplies,Supplies,OFF-SU-10002573,60.0,70.0,4,5,51
399,2023-11-29,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10001580,40.0,40.0,3,3,838
400,2022-03-13,Second Class,Consumer,Furniture,Bookcases,FUR-BO-10004834,1990.0,2400.0,4,5,3253
401,2022-10-22,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10000934,110.0,130.0,4,5,443
402,2023-02-11,Second Class,Consumer,Technology,Accessories,TEC-AC-10000158,60.0,60.0,2,3,2907
403,2023-03-06,First Class,Consumer,Office Supplies,Paper,OFF-PA-10001947,10.0,10.0,2,2,5022
404,2023-12-04,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10003478,30.0,40.0,6,4,2824
405,2023-02-12,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10004249,40.0,40.0,3,3,2488
406,2023-04-02,Standard Class,Consumer,Technology,Accessories,TEC-AC-10000158,140.0,180.0,5,4,233
407,2022-08-09,Standard Class,Consumer,Technology,Copiers,TEC-CO-10004115,1130.0,1200.0,3,5,2532
408,2022-05-25,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10003724,30.0,30.0,5,4,1976
409,2022-08-28,Standard Class,Consumer,Furniture,Tables,FUR-TA-10002041,800.0,1000.0,7,4,935
410,2022-11-25,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10002893,10.0,10.0,1,3,4104
411,2023-12-19,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10003766,30.0,30.0,9,4,3092
412,2023-01-13,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10001970,60.0,60.0,1,5,1320
413,2022-05-11,Standard Class,Consumer,Furniture,Bookcases,FUR-BO-10001972,1260.0,1340.0,13,4,4122
414,2023-12-31,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10003956,100.0,110.0,2,5,2860
415,2023-12-08,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10000157,120.0,140.0,7,3,2555
416,2022-08-05,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10001891,250.0,310.0,4,2,3692
417,2023-07-10,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10004344,90.0,100.0,8,5,4065
418,2022-08-20,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10004886,320.0,380.0,5,4,1319
419,2022-07-20,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10003845,10.0,10.0,1,5,4641
420,2022-10-20,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10001573,10.0,10.0,4,4,3295
421,2022-02-10,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10000483,20.0,20.0,1,5,4918
422,2023-08-28,First Class,Consumer,Technology,Accessories,TEC-AC-10004114,160.0,200.0,6,3,4211
423,2023-12-18,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10004712,60.0,60.0,4,3,3642
424,2022-10-17,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10000918,30.0,30.0,3,5,2039
425,2023-04-01,Second Class,Consumer,Furniture,Chairs,FUR-CH-10000015,800.0,870.0,4,4,4828
426,2023-12-26,Second Class,Corporate,Furniture,Furnishings,FUR-FU-10003347,30.0,30.0,2,4,4459
427,2023-11-07,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10001543,280.0,290.0,8,4,3052
428,2023-06-03,First Class,Home Office,Technology,Machines,TEC-MA-10000029,60.0,70.0,1,3,1222
429,2022-02-18,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10000369,10.0,10.0,6,5,2848
430,2023-03-19,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10004584,160.0,190.0,2,4,1311
431,2023-03-10,Standard Class,Home Office,Technology,Accessories,TEC-AC-10004659,330.0,410.0,7,3,3350
432,2023-09-23,Standard Class,Home Office,Technology,Accessories,TEC-AC-10004659,270.0,290.0,5,5,1702
433,2022-04-15,Standard Class,Home Office,Office Supplies,Storage,OFF-ST-10000617,10.0,10.0,2,3,887
434,2023-08-17,First Class,Consumer,Office Supplies,Storage,OFF-ST-10003306,580.0,710.0,5,4,3361
435,2022-02-13,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000773,10.0,10.0,2,5,4448
436,2023-10-25,Standard Class,Consumer,Technology,Accessories,TEC-AC-10002600,210.0,250.0,5,2,2762
437,2023-02-10,Second Class,Home Office,Technology,Machines,TEC-MA-10002937,930.0,1010.0,3,4,2311
438,2022-02-23,Second Class,Home Office,Office Supplies,Paper,OFF-PA-10001970,270.0,310.0,7,4,1553
439,2022-11-18,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10002230,30.0,30.0,8,3,576
440,2022-06-06,Second Class,Corporate,Furniture,Chairs,FUR-CH-10003396,190.0,210.0,3,5,1522
441,2022-01-09,Second Class,Consumer,Furniture,Furnishings,FUR-FU-10000246,10.0,10.0,1,3,114
442,2023-05-30,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10000060,150.0,190.0,3,4,4916
443,2022-10-15,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10003058,60.0,70.0,3,4,2522
444,2022-12-15,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10002222,80.0,90.0,4,3,5089
445,2022-07-06,Second Class,Consumer,Furniture,Chairs,FUR-CH-10002372,210.0,240.0,3,4,813
446,2022-03-13,Second Class,Consumer,Office Supplies,Labels,OFF-LA-10001317,20.0,20.0,7,3,3835
447,2022-10-07,Second Class,Consumer,Furniture,Furnishings,FUR-FU-10000206,10.0,10.0,1,2,2714
448,2023-12-05,Second Class,Consumer,Office Supplies,Art,OFF-AR-10000588,50.0,60.0,3,4,3233
449,2023-12-07,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10001469,130.0,160.0,3,4,1341
450,2022-03-14,Second Class,Consumer,Office Supplies,Art,OFF-AR-10001953,210.0,260.0,6,2,1939
451,2023-07-21,Second Class,Consumer,Office Supplies,Art,OFF-AR-10003156,30.0,30.0,3,4,2125
452,2022-04-04,Second Class,Consumer,Office Supplies,Art,OFF-AR-10004974,10.0,10.0,3,4,4225
453,2023-03-16,Second Class,Consumer,Technology,Phones,TEC-PH-10002365,40.0,40.0,4,3,2700
454,2022-12-05,Standard Class,Corporate,Furniture,Tables,FUR-TA-10001539,220.0,280.0,2,4,2971
455,2023-12-23,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10000142,570.0,670.0,2,2,3698
456,2022-11-08,Standard Class,Corporate,Technology,Accessories,TEC-AC-10001772,50.0,60.0,4,5,293
457,2023-03-26,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10000225,120.0,130.0,2,2,1799
458,2023-12-22,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10002331,670.0,750.0,3,5,2145
459,2023-09-24,Standard Class,Consumer,Office Supplies,Envelopes,OFF-EN-10001415,10.0,10.0,2,2,4447
460,2022-11-30,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10002472,80.0,100.0,4,3,600
461,2023-02-04,Standard Class,Consumer,Technology,Accessories,TEC-AC-10004571,760.0,900.0,9,5,2670
462,2022-10-01,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001098,50.0,50.0,3,2,2105
463,2022-05-11,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10000023,20.0,20.0,5,3,522
464,2023-03-05,Standard Class,Home Office,Furniture,Tables,FUR-TA-10001889,1080.0,1270.0,6,4,2691
465,2023-02-09,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10000315,30.0,30.0,5,4,3017
466,2023-04-23,Standard Class,Home Office,Office Supplies,Supplies,OFF-SU-10003505,180.0,190.0,2,5,1026
467,2023-10-14,Standard Class,Home Office,Office Supplies,Appliances,OFF-AP-10002578,80.0,80.0,2,3,2920
468,2022-04-24,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10002918,200.0,250.0,7,3,3539
