Order Id,Order Date,Ship Mode,Segment,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent,Customer ID
269,10-08-2022,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10004180,30,40,1,3,761
270,17-12-2023,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10004386,50,60,3,3,5086
271,24-01-2022,Second Class,Corporate,Office Supplies,Storage,OFF-ST-10003208,590,730,4,2,1040
272,16-09-2022,First Class,Consumer,Technology,Accessories,TEC-AC-10003628,200,210,7,5,3127
273,29-11-2022,First Class,Consumer,Furniture,Furnishings,FUR-FU-10003274,10,10,3,4,2274
274,31-10-2022,First Class,Consumer,Office Supplies,Binders,OFF-BI-10002557,10,10,3,4,3262
275,05-02-2023,First Class,Corporate,Office Supplies,Paper,OFF-PA-10002615,10,10,2,3,5022
276,04-04-2023,First Class,Corporate,Office Supplies,Art,OFF-AR-10001427,10,10,1,2,4913
277,20-10-2023,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10000673,10,10,2,4,1245
278,21-05-2022,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10004470,20,20,4,2,742
279,10-03-2022,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10000876,50,60,6,2,1650
280,17-05-2022,Standard Class,Corporate,Office Supplies,Labels,OFF-LA-10002043,20,20,3,5,3022
281,06-10-2022,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10004967,0,0,5,3,3617
282,06-05-2023,Second Class,Consumer,Technology,Phones,TEC-PH-10001760,1050,1110,7,3,838
283,05-10-2023,Standard Class,Consumer,Furniture,Tables,FUR-TA-10002903,950,1040,5,5,1635
284,28-07-2022,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10000474,130,140,5,5,1467
285,11-12-2022,Standard Class,Consumer,Technology,Accessories,TEC-AC-10001956,210,240,5,5,624
286,01-08-2022,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10004100,30,30,6,5,4993
287,20-01-2022,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10000778,230,250,7,3,3104
288,05-06-2023,Second Class,Corporate,Office Supplies,Appliances,OFF-AP-10002684,150,190,2,2,2745
289,01-04-2023,Second Class,Corporate,Office Supplies,Supplies,OFF-SU-10000646,810,960,5,5,4327
290,23-01-2022,Second Class,Home Office,Office Supplies,Fasteners,OFF-FA-10002983,20,20,7,5,2325
291,12-10-2023,Second Class,Home Office,Office Supplies,Labels,OFF-LA-10004689,20,20,8,3,2879
292,22-06-2023,Second Class,Home Office,Technology,Accessories,TEC-AC-10002001,220,260,2,2,4609
293,12-07-2023,Second Class,Home Office,Furniture,Bookcases,FUR-BO-10004709,80,90,3,4,4053
294,20-06-2023,First Class,Corporate,Furniture,Furnishings,FUR-FU-10004091,280,300,8,5,578
295,30-05-2023,First Class,Corporate,Furniture,Chairs,FUR-CH-10001891,190,230,3,2,2618
296,05-08-2023,First Class,Corporate,Furniture,Furnishings,FUR-FU-10002918,180,220,3,2,3589
297,17-11-2023,First Class,Corporate,Office Supplies,Binders,OFF-BI-10004593,70,80,5,5,4552
298,04-08-2023,First Class,Corporate,Office Supplies,Fasteners,OFF-FA-10004854,30,30,3,3,2503
299,25-09-2022,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10002105,20,30,5,2,1474
300,24-09-2022,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10002756,930,1080,8,2,2288
301,12-03-2022,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10004243,50,60,3,5,1673
302,31-10-2022,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10001861,70,80,4,4,3724
303,29-06-2022,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10002706,10,10,1,4,1510
304,12-09-2023,Standard Class,Consumer,Furniture,Tables,FUR-TA-10002533,180,220,3,4,2225
305,08-01-2022,Second Class,Corporate,Furniture,Furnishings,FUR-FU-10002671,20,30,2,2,1585
306,01-09-2023,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10003651,10,10,3,4,658
307,12-10-2023,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10001072,50,50,3,5,3695
308,15-08-2023,Standard Class,Home Office,Office Supplies,Art,OFF-AR-10002135,250,290,6,4,915
309,05-05-2022,First Class,Consumer,Office Supplies,Art,OFF-AR-10002804,0,0,1,3,2420
310,06-08-2023,Second Class,Corporate,Furniture,Furnishings,FUR-FU-10001918,20,20,4,5,2115
311,08-09-2022,Second Class,Corporate,Furniture,Chairs,FUR-CH-10004086,400,470,2,4,2713
312,30-05-2022,Second Class,Corporate,Furniture,Furnishings,FUR-FU-10001756,20,20,1,4,273
313,13-01-2023,Second Class,Corporate,Office Supplies,Labels,OFF-LA-10000634,10,10,3,3,1675
314,15-09-2023,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10001588,80,90,3,2,4183
315,12-05-2022,Standard Class,Corporate,Technology,Phones,TEC-PH-10002398,160,180,2,5,1203
316,10-03-2022,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10001937,20,20,3,5,1285
317,16-06-2023,First Class,Corporate,Office Supplies,Art,OFF-AR-10003373,90,100,4,2,2987
318,13-03-2022,Standard Class,Home Office,Furniture,Chairs,FUR-CH-10002602,120,140,1,2,2725
319,28-01-2022,Standard Class,Home Office,Technology,Machines,TEC-MA-10002927,3670,3990,2,2,2334
320,09-12-2023,Standard Class,Home Office,Technology,Phones,TEC-PH-10004093,230,280,6,3,389
321,12-07-2023,Standard Class,Home Office,Technology,Accessories,TEC-AC-10000892,300,360,4,3,1083
322,28-05-2022,Standard Class,Home Office,Office Supplies,Storage,OFF-ST-10002974,40,40,1,2,2226
323,02-01-2023,Standard Class,Corporate,Office Supplies,Fasteners,OFF-FA-10000624,10,10,2,5,1923
324,14-07-2022,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10004593,220,250,6,5,4209
325,09-12-2023,Standard Class,Corporate,Technology,Accessories,TEC-AC-10001908,80,100,1,3,3476
326,07-12-2022,Second Class,Corporate,Furniture,Furnishings,FUR-FU-10001967,20,20,1,4,3029
327,11-06-2023,First Class,Consumer,Technology,Phones,TEC-PH-10003645,270,290,3,3,2315
328,01-10-2023,First Class,Consumer,Office Supplies,Storage,OFF-ST-10000675,40,50,2,5,650
329,07-04-2023,First Class,Consumer,Furniture,Chairs,FUR-CH-10003312,740,790,4,3,3363
330,03-10-2023,First Class,Consumer,Office Supplies,Labels,OFF-LA-10001074,90,100,10,2,107
331,30-03-2022,First Class,Consumer,Office Supplies,Binders,OFF-BI-10001524,30,40,6,3,4279
332,11-04-2022,Second Class,Consumer,Technology,Phones,TEC-PH-10004614,70,80,2,3,4976
333,21-03-2022,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10001153,20,20,2,2,4650
334,04-05-2022,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10001982,0,0,3,3,4405
335,08-07-2023,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10001922,0,0,1,3,595
336,30-08-2022,Second Class,Consumer,Technology,Copiers,TEC-CO-10001449,770,960,2,2,4143
337,07-09-2022,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10004140,10,10,4,2,1634
338,07-06-2023,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10003314,10,10,2,5,5091
339,02-08-2023,Standard Class,Corporate,Furniture,Tables,FUR-TA-10004575,570,700,3,4,3835
340,09-07-2022,Second Class,Consumer,Office Supplies,Fasteners,OFF-FA-10000490,0,0,4,2,4240
341,10-11-2023,Second Class,Corporate,Office Supplies,Art,OFF-AR-10000122,20,20,4,2,843
342,12-01-2022,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10003656,450,510,10,4,898
343,01-07-2022,Second Class,Corporate,Office Supplies,Fasteners,OFF-FA-10002780,20,30,13,4,999
344,13-07-2023,Second Class,Corporate,Technology,Phones,TEC-PH-10000702,60,70,12,4,4635
345,21-04-2023,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10000107,80,90,4,3,1077
346,18-09-2022,Standard Class,Consumer,Technology,Phones,TEC-PH-10002293,50,50,3,2,2592
347,09-05-2022,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10004027,10,10,3,4,1639
348,07-05-2022,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10000249,20,20,2,5,4219
349,25-10-2023,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10001374,10,10,2,2,3708
350,01-02-2023,First Class,Home Office,Technology,Accessories,TEC-AC-10000290,10,10,1,5,524
351,04-02-2023,First Class,Home Office,Office Supplies,Paper,OFF-PA-10001970,20,20,2,5,2020
352,14-02-2022,First Class,Home Office,Office Supplies,Binders,OFF-BI-10002160,0,0,1,3,4385
353,08-09-2023,First Class,Home Office,Office Supplies,Paper,OFF-PA-10001970,50,50,4,3,4127
354,29-10-2023,First Class,Home Office,Office Supplies,Binders,OFF-BI-10004995,4140,4360,4,4,589
355,20-02-2022,Standard Class,Consumer,Furniture,Bookcases,FUR-BO-10002268,350,390,6,5,814
356,30-07-2023,Standard Class,Consumer,Office Supplies,Envelopes,OFF-EN-10001137,10,10,2,5,2929
357,01-05-2023,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10002399,20,20,4,3,1885
358,26-01-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10002713,30,30,5,2,2289
359,05-11-2023,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10002666,30,40,5,4,285
360,22-08-2022,First Class,Corporate,Office Supplies,Appliances,OFF-AP-10001124,600,650,8,3,5008
361,07-12-2022,First Class,Corporate,Office Supplies,Labels,OFF-LA-10001158,20,20,2,4,1547
362,31-10-2022,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10001158,20,20,2,2,1633
363,25-01-2023,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10000785,460,490,3,4,2431
364,20-09-2023,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10003732,10,10,2,2,962
365,14-10-2022,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10000023,40,50,8,4,84
366,15-08-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10001713,200,210,4,5,2073
367,31-05-2023,Same Day,Corporate,Office Supplies,Binders,OFF-BI-10002412,20,20,4,3,1432
368,15-07-2022,Same Day,Corporate,Office Supplies,Supplies,OFF-SU-10001225,10,10,2,3,2514
369,30-01-2023,Same Day,Corporate,Office Supplies,Storage,OFF-ST-10002406,90,100,7,3,854
370,29-10-2022,Same Day,Corporate,Furniture,Bookcases,FUR-BO-10002545,900,1040,4,5,2305
371,23-09-2022,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10002036,30,30,5,5,2314
372,28-04-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10002205,40,50,3,3,3371
373,27-09-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001982,10,10,5,3,4573
374,02-03-2022,Standard Class,Consumer,Technology,Accessories,TEC-AC-10003911,870,1020,8,2,4264
375,17-11-2022,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10000658,10,10,1,2,2848
376,16-05-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10002076,410,480,10,4,4356
377,05-11-2022,First Class,Corporate,Office Supplies,Paper,OFF-PA-10003039,80,100,4,3,225
378,25-02-2023,Standard Class,Corporate,Furniture,Tables,FUR-TA-10004915,1300,1490,7,2,2243
379,17-05-2023,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10000696,10,10,3,5,1793
380,19-12-2023,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10003327,20,20,3,3,2026
381,05-09-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000309,10,10,4,3,1320
382,20-05-2023,First Class,Corporate,Office Supplies,Paper,OFF-PA-10004734,40,50,7,5,2028
383,22-04-2023,First Class,Corporate,Office Supplies,Binders,OFF-BI-10002225,50,50,3,5,4115
384,21-03-2023,Second Class,Corporate,Technology,Accessories,TEC-AC-10004708,40,40,2,2,1380
385,08-02-2023,Standard Class,Consumer,Furniture,Tables,FUR-TA-10000617,330,380,3,4,1721
386,27-01-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10002335,70,80,3,3,3326
387,07-10-2023,Standard Class,Corporate,Technology,Machines,TEC-MA-10001681,400,480,4,2,852
388,04-03-2023,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10001935,0,0,1,5,984
389,26-08-2023,First Class,Consumer,Office Supplies,Art,OFF-AR-10004757,0,0,1,2,519
390,25-03-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000050,20,20,4,2,4411
391,14-03-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10001998,40,40,2,5,4158
392,27-05-2022,Second Class,Consumer,Technology,Phones,TEC-PH-10003012,230,250,2,4,4597
393,19-12-2022,Second Class,Consumer,Technology,Copiers,TEC-CO-10002313,1600,1800,3,2,2104
394,03-11-2022,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10003982,10,10,3,2,2186
395,26-06-2022,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10004492,60,80,3,3,4243
396,23-08-2022,Second Class,Corporate,Office Supplies,Storage,OFF-ST-10000798,40,50,2,3,5010
397,23-09-2023,Second Class,Corporate,Office Supplies,Paper,OFF-PA-10002552,10,10,2,2,445
398,02-02-2022,Standard Class,Home Office,Office Supplies,Supplies,OFF-SU-10002573,60,70,4,5,51
399,29-11-2023,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10001580,40,40,3,3,838
400,13-03-2022,Second Class,Consumer,Furniture,Bookcases,FUR-BO-10004834,1990,2400,4,5,3253
401,22-10-2022,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10000934,110,130,4,5,443
402,11-02-2023,Second Class,Consumer,Technology,Accessories,TEC-AC-10000158,60,60,2,3,2907
403,06-03-2023,First Class,Consumer,Office Supplies,Paper,OFF-PA-10001947,10,10,2,2,5022
404,04-12-2023,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10003478,30,40,6,4,2824
405,12-02-2023,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10004249,40,40,3,3,2488
406,02-04-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10000158,140,180,5,4,233
407,09-08-2022,Standard Class,Consumer,Technology,Copiers,TEC-CO-10004115,1130,1200,3,5,2532
408,25-05-2022,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10003724,30,30,5,4,1976
409,28-08-2022,Standard Class,Consumer,Furniture,Tables,FUR-TA-10002041,800,1000,7,4,935
410,25-11-2022,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10002893,10,10,1,3,4104
411,19-12-2023,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10003766,30,30,9,4,3092
412,13-01-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10001970,60,60,1,5,1320
413,11-05-2022,Standard Class,Consumer,Furniture,Bookcases,FUR-BO-10001972,1260,1340,13,4,4122
414,31-12-2023,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10003956,100,110,2,5,2860
415,08-12-2023,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10000157,120,140,7,3,2555
416,05-08-2022,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10001891,250,310,4,2,3692
417,10-07-2023,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10004344,90,100,8,5,4065
418,20-08-2022,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10004886,320,380,5,4,1319
419,20-07-2022,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10003845,10,10,1,5,4641
420,20-10-2022,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10001573,10,10,4,4,3295
421,10-02-2022,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10000483,20,20,1,5,4918
422,28-08-2023,First Class,Consumer,Technology,Accessories,TEC-AC-10004114,160,200,6,3,4211
423,18-12-2023,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10004712,60,60,4,3,3642
424,17-10-2022,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10000918,30,30,3,5,2039
425,01-04-2023,Second Class,Consumer,Furniture,Chairs,FUR-CH-10000015,800,870,4,4,4828
426,26-12-2023,Second Class,Corporate,Furniture,Furnishings,FUR-FU-10003347,30,30,2,4,4459
427,07-11-2023,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10001543,280,290,8,4,3052
428,03-06-2023,First Class,Home Office,Technology,Machines,TEC-MA-10000029,60,70,1,3,1222
429,18-02-2022,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10000369,10,10,6,5,2848
430,19-03-2023,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10004584,160,190,2,4,1311
431,10-03-2023,Standard Class,Home Office,Technology,Accessories,TEC-AC-10004659,330,410,7,3,3350
432,23-09-2023,Standard Class,Home Office,Technology,Accessories,TEC-AC-10004659,270,290,5,5,1702
433,15-04-2022,Standard Class,Home Office,Office Supplies,Storage,OFF-ST-10000617,0,0,2,3,887
434,17-08-2023,First Class,Consumer,Office Supplies,Storage,OFF-ST-10003306,580,710,5,4,3361
435,13-02-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000773,0,0,2,5,4448
436,25-10-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10002600,210,250,5,2,2762
437,10-02-2023,Second Class,Home Office,Technology,Machines,TEC-MA-10002937,930,1010,3,4,2311
438,23-02-2022,Second Class,Home Office,Office Supplies,Paper,OFF-PA-10001970,270,310,7,4,1553
439,18-11-2022,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10002230,30,30,8,3,576
440,06-06-2022,Second Class,Corporate,Furniture,Chairs,FUR-CH-10003396,190,210,3,5,1522
441,09-01-2022,Second Class,Consumer,Furniture,Furnishings,FUR-FU-10000246,10,10,1,3,114
442,30-05-2023,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10000060,150,190,3,4,4916
443,15-10-2022,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10003058,60,70,3,4,2522
444,15-12-2022,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10002222,80,90,4,3,5089
445,06-07-2022,Second Class,Consumer,Furniture,Chairs,FUR-CH-10002372,210,240,3,4,813
446,13-03-2022,Second Class,Consumer,Office Supplies,Labels,OFF-LA-10001317,20,20,7,3,3835
447,07-10-2022,Second Class,Consumer,Furniture,Furnishings,FUR-FU-10000206,0,0,1,2,2714
448,05-12-2023,Second Class,Consumer,Office Supplies,Art,OFF-AR-10000588,50,60,3,4,3233
449,07-12-2023,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10001469,130,160,3,4,1341
450,14-03-2022,Second Class,Consumer,Office Supplies,Art,OFF-AR-10001953,210,260,6,2,1939
451,21-07-2023,Second Class,Consumer,Office Supplies,Art,OFF-AR-10003156,30,30,3,4,2125
452,04-04-2022,Second Class,Consumer,Office Supplies,Art,OFF-AR-10004974,10,10,3,4,4225
453,16-03-2023,Second Class,Consumer,Technology,Phones,TEC-PH-10002365,40,40,4,3,2700
454,05-12-2022,Standard Class,Corporate,Furniture,Tables,FUR-TA-10001539,220,280,2,4,2971
455,23-12-2023,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10000142,570,670,2,2,3698
456,08-11-2022,Standard Class,Corporate,Technology,Accessories,TEC-AC-10001772,50,60,4,5,293
457,26-03-2023,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10000225,120,130,2,2,1799
458,22-12-2023,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10002331,670,750,3,5,2145
459,24-09-2023,Standard Class,Consumer,Office Supplies,Envelopes,OFF-EN-10001415,10,10,2,2,4447
460,30-11-2022,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10002472,80,100,4,3,600
461,04-02-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10004571,760,900,9,5,2670
462,01-10-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001098,50,50,3,2,2105
463,11-05-2022,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10000023,20,20,5,3,522
464,05-03-2023,Standard Class,Home Office,Furniture,Tables,FUR-TA-10001889,1080,1270,6,4,2691
465,09-02-2023,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10000315,30,30,5,4,3017
466,23-04-2023,Standard Class,Home Office,Office Supplies,Supplies,OFF-SU-10003505,180,190,2,5,1026
467,14-10-2023,Standard Class,Home Office,Office Supplies,Appliances,OFF-AP-10002578,80,80,2,3,2920
468,24-04-2022,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10002918,200,250,7,3,3539
469,20-04-2023,Standard Class,Corporate,Furniture,Bookcases,FUR-BO-10002824,200,210,2,5,1490
470,04-12-2022,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10002194,0,0,3,3,3679
471,20-11-2022,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10004071,50,60,1,3,1506
472,25-01-2022,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10002743,290,340,3,2,4825
473,27-10-2023,Second Class,Consumer,Furniture,Bookcases,FUR-BO-10001601,200,220,2,5,1222
474,27-12-2022,Second Class,Consumer,Technology,Phones,TEC-PH-10002680,610,700,4,2,3248
475,12-12-2023,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10001321,80,90,6,3,3402
476,16-07-2022,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10001509,60,60,7,3,2595
477,30-06-2022,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10003465,90,90,5,4,497
478,06-08-2023,Standard Class,Corporate,Technology,Phones,TEC-PH-10000149,90,100,6,4,899
479,01-02-2022,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10002671,30,40,3,4,1957
480,03-07-2023,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10003045,10,10,5,4,547
481,07-08-2023,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10000689,600,700,5,5,1856
482,16-12-2022,Standard Class,Consumer,Technology,Accessories,TEC-AC-10001445,10,10,3,2,5002
483,03-02-2023,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10002053,10,10,2,4,2670
484,10-10-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10002567,140,160,2,4,2707
485,15-10-2023,First Class,Home Office,Office Supplies,Labels,OFF-LA-10003923,30,30,2,5,1174
486,14-12-2023,First Class,Home Office,Furniture,Bookcases,FUR-BO-10001337,480,510,5,4,3000
487,09-03-2023,First Class,Home Office,Technology,Phones,TEC-PH-10001924,250,280,5,5,2159
488,28-04-2023,First Class,Consumer,Technology,Phones,TEC-PH-10001363,2300,2740,6,4,626
489,22-12-2022,Second Class,Home Office,Technology,Phones,TEC-PH-10000376,10,10,1,5,3067
