Customer ID,Age,Gender,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
4237,27,Male,297.78,Los Angeles,S,Green,Winter,5,Yes,Yes,44,Cash,Quarterly
4794,52,Female,,Phoenix,,White,Spring,,No,Yes,41,Credit Card,Weekly
4804,62,Female,1277.16,Chicago,M,Red,Autumn,4,Yes,Yes,15,Debit Card,Quarterly
1287,40,Male,49,West Virginia,L,Yellow,Winter,4.9,No,Yes,44,Debit Card,Fortnightly
1102,30,Male,76,Delaware,XL,Silver,Fall,3,No,Yes,39,Cash,Fortnightly
1323,23,Male,74,Washington,M,Violet,Winter,4,No,Yes,17,Bank Transfer,Quarterly
1115,55,Male,25,New Hampshire,L,Violet,Fall,2.6,No,Yes,47,Bank Transfer,Every 3 Months
1656,37,Male,81,Arizona,L,Gold,Spring,3.2,No,Yes,4,PayPal,Monthly
3706,28,Female,65,Colorado,L,Teal,Summer,3.2,No,No,2,Debit Card,Annually
503,59,Male,30,South Carolina,S,Cyan,Fall,2.8,Yes,Yes,8,PayPal,Fortnightly
2879,63,Female,86,California,L,Turquoise,Summer,4.3,No,No,13,Bank Transfer,Annually
1150,21,Male,42,Georgia,L,Cyan,Spring,3.3,No,Yes,40,Venmo,Annually
3089,34,Female,64,Arkansas,M,Teal,Spring,3.3,No,No,35,Bank Transfer,Quarterly
4643,50,Male,,Phoenix,,Blue,Winter,2,Yes,No,44,Debit Card,Monthly
3433,36,Female,44,Connecticut,M,Gray,Summer,4.8,No,No,46,PayPal,Every 3 Months
432,43,Male,76,New Hampshire,L,Cyan,Winter,3.4,Yes,Yes,33,Cash,Fortnightly
2386,41,Male,31,Oklahoma,M,Brown,Fall,3.8,No,No,12,PayPal,Weekly
2684,68,Female,30,Montana,M,Indigo,Summer,4.2,No,No,21,Cash,Fortnightly
3024,50,Female,31,Indiana,M,Brown,Summer,2.9,No,No,4,PayPal,Quarterly
3492,22,Female,28,Maine,M,Orange,Winter,4.3,No,No,15,Cash,Monthly
2478,25,Male,40,California,L,Turquoise,Spring,3.8,No,No,29,PayPal,Weekly
2498,35,Male,40,Colorado,M,Violet,Summer,4.2,No,No,28,Bank Transfer,Annually
3609,24,Female,56,Tennessee,M,Cyan,Fall,4.3,No,No,2,Cash,Every 3 Months
855,21,Male,44,California,L,Blue,Spring,4.3,Yes,Yes,22,Venmo,Monthly
3045,21,Female,67,North Carolina,M,Magenta,Winter,2.7,No,No,10,Bank Transfer,Quarterly
4863,24,Female,,New York,,Green,Autumn,,Yes,Yes,,Cash,Monthly
4425,24,Male,1318.69,Chicago,S,Black,Spring,4,Yes,Yes,,Cash,Quarterly
3113,19,Female,97,Texas,S,Green,Fall,3.8,No,No,26,Venmo,Annually
1781,67,Male,81,North Dakota,S,Gray,Summer,4.2,No,No,49,Credit Card,Weekly
1453,60,Male,25,Colorado,L,Blue,Spring,4.7,No,Yes,11,Bank Transfer,Quarterly
2813,66,Female,91,North Dakota,XL,Magenta,Fall,3.8,No,No,1,Credit Card,Every 3 Months
4360,50,Male,309.93,Chicago,S,Black,Summer,,Yes,Yes,33,Cash,Monthly
1677,27,Male,44,West Virginia,M,Cyan,Winter,3.1,No,Yes,34,Bank Transfer,Weekly
2157,38,Male,83,Missouri,M,Maroon,Winter,3.6,No,No,41,Debit Card,Bi-Weekly
3243,45,Female,74,Oregon,S,Beige,Fall,2.8,No,No,17,Venmo,Weekly
2639,22,Male,34,Hawaii,S,Black,Spring,4.2,No,No,35,Credit Card,Annually
979,56,Male,40,Colorado,M,Turquoise,Summer,2.5,Yes,Yes,33,Credit Card,Weekly
4905,41,Female,,Los Angeles,M,White,Spring,,No,Yes,,PayPal,Quarterly
3164,49,Female,66,Nebraska,XL,Turquoise,Summer,2.8,No,No,36,Cash,Monthly
3838,45,Female,100,New Mexico,M,Green,Spring,4.8,No,No,33,Bank Transfer,Fortnightly
2372,67,Male,25,Indiana,M,Charcoal,Winter,3.7,No,No,28,Debit Card,Annually
3385,39,Female,24,Minnesota,L,Maroon,Summer,3.8,No,No,9,Venmo,Quarterly
4561,53,Male,82.06,Los Angeles,,Green,Summer,5,No,Yes,8,Cash,Weekly
3834,44,Female,93,Arizona,L,Gray,Summer,4.6,No,No,17,PayPal,Every 3 Months
3642,51,Female,45,New York,M,Cyan,Fall,2.7,No,No,39,Bank Transfer,Every 3 Months
3678,32,Female,30,Michigan,M,Gray,Fall,2.8,No,No,43,Cash,Annually
373,24,Male,85,Pennsylvania,L,Orange,Summer,3.7,Yes,Yes,7,Debit Card,Weekly
4625,49,Male,1002.35,New York,S,Blue,Summer,3,Yes,No,,Cash,Weekly
3256,57,Female,40,New Jersey,M,Black,Fall,2.8,No,No,36,Bank Transfer,Monthly
2795,33,Female,24,New York,M,Gold,Fall,3.3,No,No,7,Cash,Fortnightly
2138,27,Male,51,Indiana,XL,Purple,Winter,4.6,No,No,20,Credit Card,Every 3 Months
4591,58,Other,,New York,L,Black,Summer,,No,Yes,,Credit Card,Quarterly
4738,57,Male,,New York,XL,Black,Spring,,No,No,,Cash,Quarterly
3475,41,Female,82,Maine,M,Cyan,Winter,4.4,No,No,18,Venmo,Monthly
1791,50,Male,26,North Carolina,S,Violet,Summer,3.7,No,No,31,PayPal,Bi-Weekly
846,31,Male,21,Michigan,XL,Charcoal,Winter,3.7,Yes,Yes,30,Venmo,Monthly
2110,59,Male,31,California,L,Peach,Fall,2.7,No,No,28,Venmo,Every 3 Months
685,63,Male,82,Alabama,M,Yellow,Summer,4.7,Yes,Yes,42,Debit Card,Monthly
747,40,Male,45,Michigan,M,Red,Winter,2.5,Yes,Yes,47,Credit Card,Annually
775,42,Male,46,Nevada,M,Yellow,Summer,3.5,Yes,Yes,11,Credit Card,Quarterly
4316,23,Female,,New York,,Green,Autumn,1,No,No,,Credit Card,Weekly
1329,37,Male,97,Rhode Island,M,Orange,Winter,3.7,No,Yes,40,Bank Transfer,Weekly
438,45,Male,50,New Mexico,M,Peach,Summer,2.6,Yes,Yes,41,PayPal,Annually
4450,20,Male,,Los Angeles,,Black,Autumn,,No,No,,Credit Card,Monthly
3645,35,Female,32,Arkansas,M,Violet,Winter,2.6,No,No,18,Venmo,Weekly
82,67,Male,96,Virginia,L,Maroon,Summer,2.6,Yes,Yes,36,Credit Card,Every 3 Months
4846,34,Female,719.91,Los Angeles,,Blue,Spring,,No,Yes,,Debit Card,Monthly
3712,69,Female,62,Texas,XL,Peach,Fall,3.2,No,No,33,Cash,Annually
2468,27,Male,72,New Jersey,M,Lavender,Spring,3.6,No,No,28,Credit Card,Annually
4886,23,Male,1067.74,Los Angeles,M,Red,Summer,2,Yes,No,,Credit Card,Monthly
28,56,Male,56,Kentucky,L,Cyan,Summer,5,Yes,Yes,7,Bank Transfer,Every 3 Months
4579,18,Female,,New York,M,Red,Spring,1,No,No,,Credit Card,Quarterly
4567,54,Female,,Chicago,,Black,Summer,3,No,No,31,Credit Card,Monthly
2935,38,Female,22,Idaho,M,Orange,Fall,4.7,No,No,41,Bank Transfer,Quarterly
375,69,Male,78,Ohio,S,Purple,Spring,5,Yes,Yes,39,Bank Transfer,Monthly
1679,41,Male,71,Ohio,S,Magenta,Summer,4.8,No,No,30,Venmo,Fortnightly
3293,62,Female,23,Missouri,L,Gray,Spring,4.9,No,No,18,Bank Transfer,Fortnightly
4996,56,Other,116.74,New York,M,Black,Autumn,,No,No,27,PayPal,Monthly
2695,66,Female,27,Louisiana,M,Olive,Spring,4.9,No,No,34,Credit Card,Every 3 Months
4250,24,Other,,Houston,M,Red,Summer,4,No,Yes,,Cash,Monthly
1838,41,Male,77,Montana,M,Beige,Winter,4.8,No,No,8,Venmo,Monthly
449,32,Male,23,Missouri,M,Yellow,Summer,3.4,Yes,Yes,35,Bank Transfer,Fortnightly
815,31,Male,62,Minnesota,M,Pink,Winter,3.8,Yes,Yes,8,PayPal,Monthly
4120,65,Other,,Chicago,S,Green,Winter,,Yes,No,,Debit Card,Monthly
3007,37,Female,99,Utah,M,Olive,Summer,3.7,No,No,17,Venmo,Bi-Weekly
1463,38,Male,90,Utah,S,Charcoal,Summer,4.8,No,Yes,2,Venmo,Quarterly
3156,22,Female,90,Montana,M,Brown,Fall,4.3,No,No,34,Cash,Annually
3245,65,Female,81,Arkansas,M,Black,Fall,4.7,No,No,42,Credit Card,Annually
3661,19,Female,74,Arkansas,L,Indigo,Winter,3.1,No,No,13,Bank Transfer,Fortnightly
2518,64,Male,38,Wyoming,L,Orange,Spring,2.9,No,No,10,Venmo,Annually
4496,22,Male,1246.93,Chicago,S,Red,Spring,1,Yes,No,45,Credit Card,Monthly
840,48,Male,31,Illinois,L,Teal,Spring,2.6,Yes,Yes,10,Debit Card,Every 3 Months
640,54,Male,24,Mississippi,L,Olive,Spring,4,Yes,Yes,50,Credit Card,Annually
5011,63,Male,,New York,M,Green,Autumn,,Yes,Yes,,PayPal,Weekly
3866,25,Female,42,Nebraska,M,Olive,Spring,4.2,No,No,28,Cash,Every 3 Months
3333,27,Female,23,Washington,M,Silver,Summer,3.1,No,No,1,PayPal,Bi-Weekly
4482,67,Female,1322.78,Los Angeles,L,Red,Autumn,1,No,Yes,,PayPal,Weekly
907,41,Male,56,South Carolina,M,Red,Spring,4.2,Yes,Yes,21,Debit Card,Bi-Weekly
748,51,Male,74,Oklahoma,L,Gold,Spring,4.4,Yes,Yes,13,Bank Transfer,Weekly
1403,62,Male,21,North Dakota,L,White,Summer,3.1,No,Yes,47,PayPal,Monthly
4361,20,Other,238.88,Houston,L,White,Summer,2,Yes,Yes,29,Cash,Quarterly
1982,69,Male,91,Michigan,L,Violet,Summer,4.7,No,No,42,PayPal,Quarterly
2418,21,Male,24,Alaska,M,Olive,Fall,3.3,No,No,32,Venmo,Fortnightly
4074,61,Female,316.21,Los Angeles,,Red,Winter,1,Yes,No,15,Debit Card,Monthly
2159,19,Male,84,Massachusetts,XL,Olive,Spring,4.6,No,No,9,Bank Transfer,Fortnightly
1630,35,Male,88,North Dakota,S,Silver,Spring,3.3,No,Yes,13,Venmo,Quarterly
4790,56,Other,685.22,Phoenix,,Blue,Summer,4,No,Yes,,Cash,Weekly
3290,31,Female,50,Montana,M,Maroon,Summer,4,No,No,16,Venmo,Every 3 Months
1304,34,Male,32,New York,L,Silver,Summer,3.1,No,Yes,10,Credit Card,Annually
3146,57,Female,29,Texas,XL,Purple,Spring,4.6,No,No,16,PayPal,Fortnightly
3016,37,Female,21,Wyoming,XL,Lavender,Spring,2.8,No,No,27,Bank Transfer,Bi-Weekly
410,35,Male,51,Minnesota,M,Brown,Winter,3.3,Yes,Yes,32,Bank Transfer,Monthly
101,62,Male,98,South Dakota,M,Maroon,Fall,2.7,Yes,Yes,31,Cash,Fortnightly
3222,21,Female,76,New Hampshire,M,Yellow,Winter,3.2,No,No,28,Cash,Annually
549,36,Male,64,Nebraska,M,Black,Winter,4.6,Yes,Yes,41,Debit Card,Every 3 Months
1157,20,Male,21,Hawaii,M,Gold,Summer,4.8,No,Yes,6,Venmo,Every 3 Months
1511,55,Male,30,Maryland,XL,Gray,Fall,3,No,Yes,31,Venmo,Annually
1921,51,Male,84,Connecticut,M,Purple,Spring,2.8,No,No,40,Cash,Every 3 Months
1445,32,Male,36,Vermont,L,Pink,Fall,3.8,No,Yes,26,Cash,Quarterly
1525,22,Male,76,Massachusetts,L,Pink,Summer,4.4,No,Yes,6,Cash,Bi-Weekly
2979,53,Female,56,Idaho,S,Cyan,Spring,3.9,No,No,49,Bank Transfer,Fortnightly
600,51,Male,26,Massachusetts,L,Teal,Spring,4.2,Yes,Yes,27,Debit Card,Every 3 Months
2662,43,Female,96,Michigan,XL,Olive,Fall,4.8,No,No,20,Bank Transfer,Annually
938,32,Male,24,Iowa,M,Magenta,Summer,2.7,Yes,Yes,18,Venmo,Quarterly
3751,42,Female,88,Arizona,M,Gold,Fall,3.1,No,No,5,PayPal,Monthly
2171,40,Male,32,South Carolina,M,Turquoise,Fall,4,No,No,37,Venmo,Every 3 Months
4225,26,Other,19.69,Houston,S,White,Spring,,Yes,Yes,26,Cash,Weekly
1171,57,Male,62,Illinois,S,Red,Spring,3.2,No,Yes,33,Cash,Bi-Weekly
4343,48,Other,,Los Angeles,,Blue,Summer,,No,Yes,26,Debit Card,Weekly
4023,55,Other,,Phoenix,,White,Spring,3,Yes,No,,Debit Card,Weekly
219,28,Male,45,California,S,Magenta,Spring,2.9,Yes,Yes,8,Credit Card,Quarterly
3360,43,Female,74,New Hampshire,L,Red,Fall,3.9,No,No,29,Debit Card,Monthly
3505,65,Female,41,Hawaii,S,Violet,Fall,4,No,No,50,Venmo,Monthly
1276,55,Male,32,Arkansas,S,Turquoise,Fall,4.5,No,Yes,1,PayPal,Monthly
2775,56,Female,40,Oklahoma,L,Yellow,Fall,4.1,No,No,42,Credit Card,Quarterly
1369,21,Male,36,Wisconsin,L,Orange,Summer,4.9,No,Yes,2,Cash,Weekly
5072,28,Female,,Houston,L,Red,Winter,4,No,No,29,Cash,Quarterly
1608,49,Male,72,Vermont,S,Gray,Fall,2.7,No,Yes,43,Debit Card,Quarterly
1946,35,Male,38,Georgia,M,Gold,Winter,2.9,No,No,9,Credit Card,Every 3 Months
2188,37,Male,78,Idaho,M,Violet,Spring,4.4,No,No,20,PayPal,Annually
1725,42,Male,72,Delaware,S,Teal,Winter,3.3,No,No,21,PayPal,Weekly
483,41,Male,42,Connecticut,M,Yellow,Winter,2.5,Yes,Yes,11,Venmo,Annually
520,19,Male,54,Minnesota,L,Blue,Summer,4.4,Yes,Yes,17,Bank Transfer,Quarterly
3823,70,Female,41,Kansas,S,Gold,Spring,3.2,No,No,17,PayPal,Every 3 Months
3892,36,Female,30,Colorado,L,Peach,Winter,4.7,No,No,6,Bank Transfer,Quarterly
4766,44,Female,742.32,Chicago,L,Black,Autumn,,No,No,,Cash,Monthly
2948,52,Female,63,Nebraska,L,Peach,Spring,4.4,No,No,50,Venmo,Annually
2947,38,Female,77,Hawaii,L,Purple,Spring,2.8,No,No,29,Bank Transfer,Quarterly
594,67,Male,35,Alaska,S,Green,Winter,4.4,Yes,Yes,9,PayPal,Every 3 Months
851,68,Male,20,Connecticut,L,Turquoise,Winter,2.6,Yes,Yes,13,Venmo,Monthly
357,56,Male,80,Nevada,L,Black,Spring,,Yes,Yes,27,Cash,Weekly
2828,20,Female,96,Wisconsin,M,Magenta,Fall,3.1,No,No,11,Bank Transfer,Bi-Weekly
3129,65,Female,32,Arkansas,S,Indigo,Fall,4.4,No,No,20,Cash,Annually
3849,22,Female,60,New Hampshire,M,Magenta,Winter,3,No,No,39,Cash,Every 3 Months
3013,42,Female,65,Idaho,M,Teal,Fall,3.5,No,No,16,PayPal,Annually
4820,25,Other,,New York,M,Black,Winter,,Yes,Yes,,Cash,Monthly
998,64,Male,30,Kentucky,M,Cyan,Spring,3.6,Yes,Yes,31,Cash,Fortnightly
565,67,Male,58,Florida,M,Olive,Winter,3.4,Yes,Yes,30,Bank Transfer,Weekly
2087,65,Male,89,North Dakota,L,Beige,Summer,4.7,No,No,36,Cash,Every 3 Months
3703,58,Female,65,South Carolina,M,Indigo,Spring,2.7,No,No,36,Venmo,Weekly
3355,42,Female,45,Maryland,M,Orange,Fall,2.8,No,No,15,PayPal,Weekly
4197,30,Female,243.4,Chicago,S,Red,Winter,1,No,Yes,26,Cash,Weekly
2339,66,Male,68,Georgia,S,Silver,Fall,4,No,No,21,PayPal,Quarterly
4947,50,Male,,Houston,L,Blue,Spring,1,No,Yes,3,Cash,Weekly
1233,57,Male,23,New York,M,Charcoal,Summer,3.6,No,Yes,31,Debit Card,Every 3 Months
489,58,Male,29,Maine,L,Olive,Spring,4.6,Yes,Yes,32,Venmo,Weekly
1125,42,Male,20,Iowa,M,Orange,Spring,,No,Yes,40,Cash,Quarterly
1043,55,Male,80,Maryland,M,Maroon,Spring,4.9,Yes,Yes,47,Credit Card,Weekly
411,29,Male,26,Virginia,L,Lavender,Spring,4.8,Yes,Yes,1,Credit Card,Quarterly
3216,34,Female,90,Rhode Island,M,Magenta,Summer,2.7,No,No,10,PayPal,Every 3 Months
4799,48,Male,1170.25,Phoenix,M,Blue,Winter,3,No,Yes,,Debit Card,Weekly
2842,19,Female,33,Ohio,XL,Magenta,Winter,3,No,No,31,Cash,Weekly
2262,58,Male,76,South Carolina,L,Gold,Spring,4.4,No,No,12,Bank Transfer,Fortnightly
2346,28,Male,32,New York,S,Orange,Winter,3.3,No,No,23,Bank Transfer,Every 3 Months
267,51,Male,75,Louisiana,L,White,Summer,3.1,Yes,Yes,32,Credit Card,Weekly
1642,50,Male,32,Colorado,L,Violet,Summer,3.4,No,Yes,1,Bank Transfer,Every 3 Months
4427,23,Female,638.81,Houston,,White,Autumn,,Yes,No,1,PayPal,Weekly
2556,24,Male,74,Idaho,M,Gray,Fall,3.5,No,No,23,Credit Card,Weekly
2425,49,Male,57,Delaware,M,Peach,Winter,4.5,No,No,28,Bank Transfer,Bi-Weekly
4748,26,Male,571.08,Houston,,Green,Autumn,5,No,No,,Debit Card,Quarterly
4565,26,Male,,Houston,M,Blue,Autumn,1,No,Yes,43,Debit Card,Monthly
4544,45,Other,253.94,Chicago,L,Green,Winter,2,Yes,Yes,28,Debit Card,Quarterly
830,42,Male,57,Idaho,S,Silver,Spring,,Yes,Yes,14,Credit Card,Fortnightly
1264,41,Male,70,Delaware,L,Brown,Winter,4.6,No,Yes,1,Credit Card,Bi-Weekly
4523,51,Other,,Phoenix,L,White,Autumn,1,Yes,No,,Cash,Quarterly
1565,22,Male,33,California,XL,Turquoise,Summer,4.5,No,Yes,30,Debit Card,Every 3 Months
2735,63,Female,93,New York,XL,Yellow,Summer,2.7,No,No,13,Cash,Bi-Weekly
2981,70,Female,93,New Jersey,L,Teal,Fall,4.4,No,No,9,Bank Transfer,Monthly
2625,19,Male,59,South Dakota,M,Indigo,Summer,3.3,No,No,19,Credit Card,Annually
639,53,Male,20,Maryland,S,Blue,Summer,2.7,Yes,Yes,41,PayPal,Monthly
2399,65,Male,81,Florida,M,Orange,Winter,4.3,No,No,44,Bank Transfer,Fortnightly
441,20,Male,89,Oklahoma,XL,Maroon,Winter,3.5,Yes,Yes,34,Debit Card,Fortnightly
974,60,Male,75,Colorado,M,Teal,Fall,3.5,Yes,Yes,30,Bank Transfer,Quarterly
3738,19,Female,23,Kentucky,S,Maroon,Winter,4.9,No,No,43,PayPal,Bi-Weekly
3272,35,Female,55,Nevada,XL,Magenta,Spring,4.4,No,No,30,Credit Card,Weekly
1199,40,Male,49,New Jersey,M,Brown,Summer,3.9,No,Yes,17,Cash,Annually
2428,27,Male,26,Oregon,M,Purple,Spring,3.3,No,No,45,Cash,Quarterly
2009,57,Male,48,Florida,M,Gray,Spring,2.5,No,No,27,PayPal,Every 3 Months
2886,29,Female,82,Nevada,M,Yellow,Summer,3.5,No,No,14,Credit Card,Bi-Weekly
4040,43,Male,,Chicago,S,White,Summer,,No,No,,Debit Card,Weekly
551,62,Male,62,Georgia,M,Olive,Summer,3.3,Yes,Yes,12,PayPal,Weekly
1999,20,Male,45,Vermont,M,Orange,Fall,3.4,No,No,19,Cash,Quarterly
4630,25,Female,468.46,Chicago,,Red,Winter,,No,No,50,Credit Card,Quarterly
4003,69,Other,1426.64,Chicago,,Black,Autumn,3,Yes,Yes,19,Cash,Monthly
536,56,Male,45,West Virginia,L,Maroon,Spring,3.2,Yes,Yes,24,Bank Transfer,Weekly
3783,40,Female,45,Alabama,L,Orange,Spring,2.8,No,No,42,PayPal,Fortnightly
125,44,Male,86,Nevada,M,Gray,Spring,3.1,Yes,Yes,50,PayPal,Annually
3322,32,Female,100,Maine,S,Charcoal,Winter,4.3,No,No,3,Venmo,Annually
2074,38,Male,25,Texas,S,Green,Winter,3.5,No,No,2,PayPal,Every 3 Months
2539,18,Male,32,New Jersey,M,Silver,Summer,4.2,No,No,33,Credit Card,Bi-Weekly
1475,31,Male,72,New Jersey,S,Pink,Fall,3.9,No,Yes,6,Credit Card,Monthly
3345,62,Female,48,Washington,XL,Magenta,Fall,4.3,No,No,20,Cash,Annually
236,43,Male,89,New Jersey,M,Cyan,Winter,3.7,Yes,Yes,31,Debit Card,Quarterly
3341,42,Female,36,Virginia,XL,Maroon,Fall,4.4,No,No,47,Credit Card,Fortnightly
2727,33,Female,92,Michigan,L,Blue,Winter,3.3,No,No,11,PayPal,Bi-Weekly
3844,64,Female,71,Georgia,L,Silver,Winter,4,No,No,48,Venmo,Every 3 Months
4284,70,Male,964.07,Phoenix,M,Green,Summer,1,Yes,Yes,49,Debit Card,Quarterly
222,28,Male,68,North Carolina,XL,Magenta,Summer,4.4,Yes,Yes,6,Bank Transfer,Quarterly
4979,63,Female,,Phoenix,L,White,Summer,1,No,Yes,22,Debit Card,Quarterly
1540,32,Male,55,Hawaii,M,Turquoise,Spring,5,No,Yes,19,Cash,Every 3 Months
3463,44,Female,73,Michigan,L,Olive,Spring,4.5,No,No,34,Credit Card,Every 3 Months
2026,42,Male,29,Delaware,M,Turquoise,Summer,3,No,No,43,Debit Card,Fortnightly
985,26,Male,78,Utah,M,Green,Summer,3.4,Yes,Yes,8,Credit Card,Bi-Weekly
2594,36,Male,36,Colorado,S,Indigo,Fall,4.7,No,No,9,Bank Transfer,Every 3 Months
2253,48,Male,96,Nebraska,S,Maroon,Summer,3.9,No,No,21,Bank Transfer,Annually
1176,35,Male,81,New Jersey,M,Beige,Spring,4.1,No,Yes,26,PayPal,Quarterly
834,43,Male,68,Oklahoma,M,Purple,Fall,3.5,Yes,Yes,11,Credit Card,Annually
4764,32,Other,1192.93,Houston,S,Blue,Autumn,2,Yes,No,41,Debit Card,Monthly
3511,49,Female,96,Pennsylvania,S,Orange,Fall,4.9,No,No,14,Venmo,Monthly
3307,63,Female,39,Colorado,L,Orange,Summer,3.6,No,No,6,Venmo,Fortnightly
1291,67,Male,35,Maryland,M,Indigo,Spring,3.4,No,Yes,3,PayPal,Annually
2078,64,Male,34,Nebraska,L,Orange,Fall,3.3,No,No,26,Bank Transfer,Annually
4401,49,Other,,Phoenix,L,Green,Winter,4,No,Yes,32,Cash,Quarterly
2315,42,Male,95,Virginia,XL,Brown,Winter,4.4,No,No,12,Bank Transfer,Every 3 Months
1438,69,Male,97,Montana,XL,Orange,Winter,4.2,No,Yes,14,Cash,Annually
246,49,Male,53,Rhode Island,L,Charcoal,Summer,3.3,Yes,Yes,45,Venmo,Fortnightly
762,57,Male,91,Nevada,L,Yellow,Fall,4.2,Yes,Yes,26,Bank Transfer,Weekly
1295,27,Male,64,Texas,M,Silver,Summer,4.5,No,Yes,21,Cash,Every 3 Months
1045,39,Male,30,Oregon,L,Teal,Summer,4.4,Yes,Yes,17,Bank Transfer,Every 3 Months
1889,62,Male,89,South Dakota,XL,Turquoise,Winter,3.4,No,No,48,Credit Card,Weekly
1582,69,Male,77,Ohio,L,Teal,Fall,4.2,No,Yes,46,Cash,Quarterly
4537,47,Female,,Houston,L,Green,Spring,,No,No,35,Debit Card,Monthly
684,33,Male,36,Michigan,S,Violet,Winter,2.7,Yes,Yes,3,Bank Transfer,Monthly
504,55,Male,24,West Virginia,M,Lavender,Summer,3.2,Yes,Yes,26,Bank Transfer,Quarterly
160,58,Male,27,New Hampshire,M,Charcoal,Fall,3.8,Yes,Yes,39,Bank Transfer,Every 3 Months
2788,36,Female,79,West Virginia,XL,Pink,Spring,4.1,No,No,4,Venmo,Fortnightly
4209,49,Female,890.97,Chicago,M,White,Autumn,2,No,No,20,PayPal,Quarterly
4298,58,Female,943.94,Houston,L,Green,Winter,,Yes,No,38,Credit Card,Monthly
1719,54,Male,96,Maryland,L,Pink,Winter,3.4,No,No,14,PayPal,Every 3 Months
746,46,Male,92,Michigan,L,Orange,Fall,4.7,Yes,Yes,4,Venmo,Monthly
3606,68,Female,41,Alabama,M,Gold,Fall,4.3,No,No,36,Bank Transfer,Every 3 Months
397,46,Male,88,South Carolina,S,Black,Fall,3.9,Yes,Yes,24,Bank Transfer,Annually
1887,18,Male,91,Arkansas,L,Beige,Spring,4.4,No,No,46,Cash,Bi-Weekly
3034,22,Female,56,Alabama,L,Orange,Spring,2.6,No,No,9,PayPal,Weekly
3062,33,Female,59,South Dakota,L,Olive,Fall,4.5,No,No,20,PayPal,Every 3 Months
4051,65,Male,,Los Angeles,M,Blue,Autumn,,No,No,49,Cash,Monthly
305,40,Male,84,Oregon,M,Green,Winter,3.4,Yes,Yes,45,Credit Card,Bi-Weekly
2123,32,Male,36,Virginia,L,Teal,Fall,4,No,No,42,Debit Card,Weekly
4149,55,Female,,Los Angeles,S,Blue,Spring,,Yes,No,,PayPal,Weekly
2959,55,Female,100,Ohio,M,Black,Summer,4.5,No,No,28,PayPal,Monthly
1391,25,Male,38,Arkansas,M,Maroon,Summer,4.3,No,Yes,42,Debit Card,Weekly
2566,30,Male,43,Vermont,S,Indigo,Fall,3.6,No,No,8,Venmo,Quarterly
3292,29,Female,51,New Mexico,L,Olive,Fall,2.6,No,No,11,Cash,Monthly
4320,35,Male,,Chicago,M,Green,Spring,,No,Yes,,PayPal,Quarterly
80,38,Male,96,Iowa,M,Olive,Winter,2.6,Yes,Yes,43,Bank Transfer,Every 3 Months
1460,20,Male,35,Maine,L,Yellow,Winter,4.8,No,Yes,18,Venmo,Fortnightly
664,59,Male,83,Alaska,M,Charcoal,Fall,4.7,Yes,Yes,23,Credit Card,Monthly
197,38,Male,88,Washington,M,Lavender,Summer,3.9,Yes,Yes,41,Credit Card,Fortnightly
2028,50,Male,73,Nebraska,S,Gold,Fall,4.8,No,No,50,Credit Card,Every 3 Months
289,30,Male,62,North Carolina,M,Lavender,Winter,3.7,Yes,,34,Venmo,Bi-Weekly
1330,70,Male,63,Texas,M,Indigo,Fall,3.3,No,Yes,50,PayPal,Every 3 Months
761,33,Male,50,Minnesota,XL,Violet,Fall,3.4,Yes,Yes,6,Cash,Annually
377,51,Male,51,South Carolina,S,Gray,Fall,4.9,Yes,Yes,2,Venmo,Bi-Weekly
1141,31,Male,39,Maryland,M,White,Winter,2.6,No,Yes,6,Credit Card,Every 3 Months
4697,46,Female,,Phoenix,,White,Winter,,No,No,,Credit Card,Weekly
319,45,Male,67,South Dakota,M,Beige,Winter,2.5,Yes,Yes,10,Cash,Annually
3611,18,Female,86,Texas,XL,Green,Fall,4.8,No,No,23,Bank Transfer,Fortnightly
4566,41,Other,,Los Angeles,XL,White,Winter,,No,No,,Credit Card,Weekly
3695,45,Female,41,Rhode Island,M,Blue,Winter,2.6,No,No,11,PayPal,Bi-Weekly
1847,68,Male,53,Wisconsin,M,Yellow,Summer,2.9,No,No,9,Venmo,Quarterly
3897,52,Female,49,Iowa,L,White,Spring,4.5,No,No,41,Bank Transfer,Bi-Weekly
1,55,Male,53,Kentucky,L,Gray,Winter,3.1,Yes,Yes,14,Venmo,Fortnightly
1536,36,Male,74,West Virginia,S,Turquoise,Fall,4,No,Yes,8,Venmo,Monthly
1077,33,Male,72,North Dakota,L,Charcoal,Spring,2.9,No,Yes,47,Venmo,Bi-Weekly
1260,68,Male,64,Minnesota,M,Turquoise,Fall,3.9,No,Yes,45,Credit Card,Monthly
1890,59,Male,57,North Carolina,L,Peach,Spring,2.5,No,No,27,Bank Transfer,Weekly
1646,53,Male,36,Ohio,L,Green,Summer,2.8,No,Yes,36,Venmo,Every 3 Months
4520,60,Male,921.94,Chicago,,Blue,Autumn,,Yes,Yes,,Credit Card,Monthly
5034,48,Other,390.76,Houston,L,White,Spring,4,No,Yes,,Debit Card,Monthly
4411,70,Other,347.55,Los Angeles,XL,Blue,Autumn,,No,No,,Credit Card,Weekly
